Top city by university count,Doctorate to undergraduate ratio,學年度,學校代碼,學校名稱,日間∕進修別,等級別,總計,男生計,女生計,一年級男,一年級女,二年級男,二年級女,三年級男,三年級女,四年級男,四年級女,五年級男,五年級女,六年級男,六年級女,七年級男,七年級女,延修生男,延修生女,縣市名稱,體系別,女生比例(%)
30 臺北市 with 120 universities,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,112.0,1.0,國立政治大學,D 日,D 博士,921.0,517.0,404.0,86.0,69.0,78.0,60.0,82.0,69.0,74.0,67.0,63.0,52.0,68.0,37.0,66.0,50.0,0.0,0.0,30 臺北市,1 一般,43.865363735070574
,,112.0,1.0,國立政治大學,D 日,M 碩士,4231.0,1835.0,2396.0,598.0,809.0,631.0,791.0,354.0,460.0,249.0,335.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30 臺北市,1 一般,56.629638383360906
,,112.0,1.0,國立政治大學,N 職,M 碩士,1903.0,938.0,965.0,262.0,304.0,289.0,287.0,204.0,225.0,106.0,92.0,77.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,30 臺北市,1 一般,50.709406200735685
,,112.0,1.0,國立政治大學,D 日,B 學士,9763.0,3928.0,5835.0,906.0,1349.0,871.0,1379.0,907.0,1341.0,928.0,1267.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,499.0,30 臺北市,1 一般,59.766465225852706
,,112.0,2.0,國立清華大學,D 日,D 博士,1636.0,1131.0,505.0,206.0,93.0,202.0,83.0,204.0,93.0,154.0,70.0,140.0,60.0,110.0,50.0,115.0,56.0,0.0,0.0,18 新竹市,1 一般,30.8679706601467
,,112.0,2.0,國立清華大學,D 日,M 碩士,5867.0,3526.0,2341.0,1336.0,886.0,1357.0,796.0,581.0,402.0,246.0,239.0,4.0,15.0,2.0,3.0,0.0,0.0,0.0,0.0,18 新竹市,1 一般,39.901141980569285
,,112.0,2.0,國立清華大學,N 職,M 碩士,1413.0,509.0,904.0,198.0,278.0,176.0,274.0,63.0,132.0,35.0,91.0,25.0,84.0,4.0,17.0,8.0,28.0,0.0,0.0,18 新竹市,1 一般,63.977353149327676
,,112.0,2.0,國立清華大學,D 日,B 學士,9274.0,5038.0,4236.0,1217.0,1019.0,1216.0,1030.0,1224.0,975.0,1085.0,991.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,221.0,18 新竹市,1 一般,45.67608367478974
,,112.0,2.0,國立清華大學,D 日,X 4+X,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18 新竹市,1 一般,0.0
,,112.0,3.0,國立臺灣大學,D 日,D 博士,3654.0,2454.0,1200.0,431.0,215.0,402.0,206.0,432.0,223.0,389.0,190.0,309.0,128.0,179.0,106.0,312.0,132.0,0.0,0.0,30 臺北市,1 一般,32.84072249589491
,,112.0,3.0,國立臺灣大學,D 日,M 碩士,11328.0,6742.0,4586.0,2598.0,1747.0,2505.0,1687.0,1075.0,707.0,564.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30 臺北市,1 一般,40.48375706214689
,,112.0,3.0,國立臺灣大學,N 職,M 碩士,1577.0,948.0,629.0,309.0,229.0,300.0,219.0,160.0,82.0,70.0,38.0,45.0,32.0,64.0,29.0,0.0,0.0,0.0,0.0,30 臺北市,1 一般,39.8858592263792
,,112.0,3.0,國立臺灣大學,D 日,B 學士,17323.0,9652.0,7671.0,2191.0,1706.0,2199.0,1783.0,2138.0,1663.0,1976.0,1649.0,175.0,144.0,172.0,93.0,0.0,0.0,801.0,633.0,30 臺北市,1 一般,44.282168215667035
,,112.0,4.0,國立臺灣師範大學,D 日,D 博士,1337.0,630.0,707.0,106.0,127.0,109.0,111.0,110.0,106.0,74.0,106.0,85.0,83.0,59.0,85.0,87.0,89.0,0.0,0.0,30 臺北市,3 師範,52.879581151832454
,,112.0,4.0,國立臺灣師範大學,D 日,M 碩士,4384.0,1878.0,2506.0,628.0,826.0,629.0,763.0,364.0,572.0,257.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30 臺北市,3 師範,57.162408759124084
,,112.0,4.0,國立臺灣師範大學,N 職,M 碩士,2272.0,680.0,1592.0,222.0,518.0,219.0,460.0,87.0,263.0,75.0,186.0,48.0,102.0,29.0,63.0,0.0,0.0,0.0,0.0,30 臺北市,3 師範,70.07042253521126
,,112.0,4.0,國立臺灣師範大學,D 日,B 學士,8503.0,3846.0,4657.0,938.0,1110.0,900.0,1084.0,895.0,1073.0,809.0,1052.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,338.0,30 臺北市,3 師範,54.76890509232035
,,112.0,5.0,國立成功大學,D 日,D 博士,1888.0,1228.0,660.0,219.0,136.0,199.0,102.0,221.0,123.0,196.0,110.0,176.0,84.0,107.0,57.0,110.0,48.0,0.0,0.0,21 臺南市,1 一般,34.95762711864407
,,112.0,5.0,國立成功大學,D 日,M 碩士,7453.0,4739.0,2714.0,2009.0,1149.0,1931.0,1053.0,605.0,377.0,188.0,130.0,6.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,21 臺南市,1 一般,36.41486649671273
,,112.0,5.0,國立成功大學,N 職,M 碩士,1582.0,932.0,650.0,279.0,240.0,274.0,212.0,209.0,122.0,106.0,44.0,63.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,21 臺南市,1 一般,41.08723135271808
,,112.0,5.0,國立成功大學,D 日,B 學士,12159.0,7451.0,4708.0,1703.0,1165.0,1779.0,1105.0,1766.0,1064.0,1588.0,1029.0,112.0,84.0,62.0,34.0,0.0,0.0,441.0,227.0,21 臺南市,1 一般,38.72028949749157
,,112.0,6.0,國立中興大學,D 日,D 博士,1000.0,652.0,348.0,96.0,59.0,101.0,56.0,108.0,65.0,99.0,40.0,84.0,43.0,70.0,33.0,94.0,52.0,0.0,0.0,19 臺中市,1 一般,34.8
,,112.0,6.0,國立中興大學,D 日,M 碩士,3797.0,2242.0,1555.0,929.0,660.0,926.0,610.0,277.0,194.0,108.0,85.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19 臺中市,1 一般,40.953384250724255
,,112.0,6.0,國立中興大學,N 職,M 碩士,1794.0,1143.0,651.0,401.0,244.0,343.0,229.0,203.0,78.0,103.0,57.0,93.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,19 臺中市,1 一般,36.2876254180602
,,112.0,6.0,國立中興大學,D 日,B 學士,8178.0,4621.0,3557.0,1108.0,835.0,1080.0,869.0,1132.0,872.0,1095.0,815.0,25.0,53.0,0.0,0.0,0.0,0.0,181.0,113.0,19 臺中市,1 一般,43.49474199070678
,,112.0,6.0,國立中興大學,P 進,B 學士,828.0,369.0,459.0,79.0,102.0,78.0,119.0,80.0,106.0,77.0,93.0,42.0,34.0,0.0,0.0,0.0,0.0,13.0,5.0,19 臺中市,1 一般,55.434782608695656
,,112.0,7.0,國立陽明交通大學,D 日,D 博士,2604.0,1772.0,832.0,331.0,148.0,284.0,156.0,295.0,137.0,236.0,129.0,221.0,114.0,173.0,62.0,232.0,86.0,0.0,0.0,18 新竹市,1 一般,31.95084485407066
,,112.0,7.0,國立陽明交通大學,D 日,M 碩士,8275.0,5150.0,3125.0,1816.0,1200.0,1749.0,1111.0,1216.0,591.0,365.0,216.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,18 新竹市,1 一般,37.764350453172206
,,112.0,7.0,國立陽明交通大學,N 職,M 碩士,1937.0,1210.0,727.0,386.0,262.0,347.0,244.0,226.0,99.0,145.0,73.0,106.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,18 新竹市,1 一般,37.53226639132679
,,112.0,7.0,國立陽明交通大學,D 日,B 學士,8612.0,5528.0,3084.0,1330.0,666.0,1200.0,708.0,1250.0,681.0,1221.0,687.0,142.0,131.0,153.0,91.0,7.0,2.0,225.0,118.0,18 新竹市,1 一般,35.8104969809568
,,112.0,8.0,國立中央大學,D 日,D 博士,937.0,637.0,300.0,117.0,55.0,107.0,58.0,105.0,50.0,104.0,39.0,68.0,32.0,64.0,28.0,72.0,38.0,0.0,0.0,03 桃園市,1 一般,32.017075773745994
,,112.0,8.0,國立中央大學,D 日,M 碩士,3770.0,2490.0,1280.0,1048.0,546.0,975.0,498.0,363.0,158.0,101.0,74.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,03 桃園市,1 一般,33.95225464190981
,,112.0,8.0,國立中央大學,N 職,M 碩士,1516.0,919.0,597.0,326.0,249.0,315.0,220.0,150.0,73.0,73.0,32.0,51.0,21.0,4.0,2.0,0.0,0.0,0.0,0.0,03 桃園市,1 一般,39.37994722955145
,,112.0,8.0,國立中央大學,D 日,B 學士,6274.0,3852.0,2422.0,938.0,609.0,957.0,564.0,956.0,565.0,867.0,589.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,95.0,03 桃園市,1 一般,38.60376155562639
,,112.0,9.0,國立中山大學,D 日,D 博士,839.0,520.0,319.0,105.0,73.0,93.0,56.0,100.0,58.0,75.0,47.0,60.0,35.0,46.0,33.0,41.0,17.0,0.0,0.0,50 高雄市,1 一般,38.021454112038136
,,112.0,9.0,國立中山大學,D 日,M 碩士,3415.0,2085.0,1330.0,838.0,531.0,781.0,506.0,343.0,215.0,123.0,77.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50 高雄市,1 一般,38.94582723279649
,,112.0,9.0,國立中山大學,N 職,M 碩士,1052.0,510.0,542.0,202.0,179.0,175.0,185.0,52.0,92.0,35.0,39.0,34.0,30.0,12.0,17.0,0.0,0.0,0.0,0.0,50 高雄市,1 一般,51.52091254752852
,,112.0,9.0,國立中山大學,D 日,B 學士,5040.0,3051.0,1989.0,741.0,480.0,727.0,488.0,718.0,467.0,687.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,118.0,50 高雄市,1 一般,39.464285714285715
,,112.0,12.0,國立臺灣海洋大學,D 日,D 博士,327.0,229.0,98.0,43.0,22.0,28.0,13.0,31.0,17.0,32.0,14.0,37.0,13.0,20.0,8.0,38.0,11.0,0.0,0.0,17 基隆市,1 一般,29.96941896024465
,,112.0,12.0,國立臺灣海洋大學,D 日,M 碩士,1591.0,1044.0,547.0,464.0,251.0,390.0,179.0,105.0,56.0,55.0,36.0,20.0,17.0,10.0,6.0,0.0,2.0,0.0,0.0,17 基隆市,1 一般,34.3808925204274
,,112.0,12.0,國立臺灣海洋大學,N 職,M 碩士,634.0,363.0,271.0,114.0,92.0,125.0,97.0,66.0,35.0,29.0,22.0,20.0,15.0,6.0,6.0,3.0,4.0,0.0,0.0,17 基隆市,1 一般,42.74447949526814
,,112.0,12.0,國立臺灣海洋大學,D 日,B 學士,6111.0,4176.0,1935.0,1016.0,464.0,1005.0,461.0,981.0,491.0,965.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,60.0,17 基隆市,1 一般,31.66421207658321
,,112.0,12.0,國立臺灣海洋大學,P 進,B 學士,551.0,380.0,171.0,122.0,40.0,138.0,52.0,44.0,23.0,51.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,11.0,17 基隆市,1 一般,31.03448275862069
,,112.0,13.0,國立中正大學,D 日,D 博士,537.0,332.0,205.0,58.0,34.0,56.0,37.0,50.0,33.0,41.0,27.0,51.0,35.0,35.0,16.0,41.0,23.0,0.0,0.0,10 嘉義縣,1 一般,38.17504655493482
,,112.0,13.0,國立中正大學,D 日,M 碩士,2882.0,1672.0,1210.0,704.0,456.0,625.0,450.0,225.0,192.0,115.0,108.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10 嘉義縣,1 一般,41.98473282442748
,,112.0,13.0,國立中正大學,N 職,M 碩士,1468.0,600.0,868.0,192.0,304.0,186.0,275.0,100.0,132.0,77.0,99.0,45.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,10 嘉義縣,1 一般,59.12806539509536
,,112.0,13.0,國立中正大學,D 日,B 學士,6653.0,3555.0,3098.0,839.0,754.0,884.0,786.0,882.0,754.0,802.0,713.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,91.0,10 嘉義縣,1 一般,46.56545919134225
,,112.0,14.0,國立高雄師範大學,D 日,D 博士,422.0,204.0,218.0,37.0,41.0,27.0,40.0,31.0,31.0,25.0,28.0,22.0,27.0,25.0,20.0,37.0,31.0,0.0,0.0,50 高雄市,3 師範,51.65876777251185
,,112.0,14.0,國立高雄師範大學,D 日,M 碩士,1566.0,567.0,999.0,193.0,313.0,146.0,278.0,116.0,192.0,77.0,143.0,21.0,46.0,8.0,17.0,6.0,10.0,0.0,0.0,50 高雄市,3 師範,63.793103448275865
,,112.0,14.0,國立高雄師範大學,N 職,M 碩士,1420.0,496.0,924.0,171.0,331.0,141.0,234.0,89.0,175.0,49.0,76.0,19.0,61.0,27.0,47.0,0.0,0.0,0.0,0.0,50 高雄市,3 師範,65.07042253521126
,,112.0,14.0,國立高雄師範大學,D 日,B 學士,3988.0,1945.0,2043.0,453.0,498.0,482.0,468.0,463.0,470.0,436.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,101.0,50 高雄市,3 師範,51.228686058174524
,,112.0,15.0,國立彰化師範大學,D 日,D 博士,475.0,273.0,202.0,47.0,33.0,43.0,30.0,36.0,35.0,49.0,25.0,31.0,26.0,33.0,25.0,34.0,28.0,0.0,0.0,07 彰化縣,3 師範,42.526315789473685
,,112.0,15.0,國立彰化師範大學,D 日,M 碩士,1721.0,882.0,839.0,349.0,295.0,287.0,266.0,150.0,147.0,94.0,119.0,1.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,07 彰化縣,3 師範,48.750726321905866
,,112.0,15.0,國立彰化師範大學,N 職,M 碩士,1371.0,540.0,831.0,208.0,262.0,185.0,231.0,51.0,107.0,38.0,83.0,27.0,69.0,31.0,79.0,0.0,0.0,0.0,0.0,07 彰化縣,3 師範,60.61269146608315
,,112.0,15.0,國立彰化師範大學,D 日,B 學士,5044.0,2698.0,2346.0,639.0,606.0,669.0,563.0,622.0,576.0,636.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,67.0,07 彰化縣,3 師範,46.5107057890563
,,112.0,17.0,國立臺北大學,D 日,D 博士,195.0,135.0,60.0,19.0,13.0,19.0,8.0,21.0,6.0,27.0,17.0,27.0,7.0,9.0,4.0,13.0,5.0,0.0,0.0,01 新北市,1 一般,30.76923076923077
,,112.0,17.0,國立臺北大學,D 日,M 碩士,1505.0,753.0,752.0,268.0,275.0,263.0,270.0,124.0,128.0,95.0,76.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,01 新北市,1 一般,49.966777408637874
,,112.0,17.0,國立臺北大學,N 職,M 碩士,631.0,283.0,348.0,115.0,122.0,103.0,122.0,31.0,61.0,25.0,25.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,01 新北市,1 一般,55.150554675118855
,,112.0,17.0,國立臺北大學,D 日,B 學士,6000.0,2732.0,3268.0,649.0,844.0,652.0,756.0,680.0,767.0,646.0,763.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,138.0,01 新北市,1 一般,54.46666666666666
,,112.0,17.0,國立臺北大學,P 進,B 學士,1874.0,811.0,1063.0,224.0,241.0,192.0,247.0,174.0,267.0,164.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,65.0,01 新北市,1 一般,56.72358591248666
,,112.0,18.0,國立嘉義大學,D 日,D 博士,184.0,108.0,76.0,21.0,14.0,17.0,15.0,18.0,11.0,13.0,13.0,17.0,9.0,10.0,3.0,12.0,11.0,0.0,0.0,20 嘉義市,1 一般,41.30434782608695
,,112.0,18.0,國立嘉義大學,D 日,M 碩士,1259.0,576.0,683.0,215.0,246.0,161.0,212.0,121.0,128.0,79.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20 嘉義市,1 一般,54.24940428911835
,,112.0,18.0,國立嘉義大學,N 職,M 碩士,921.0,367.0,554.0,144.0,182.0,98.0,145.0,54.0,111.0,71.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20 嘉義市,1 一般,60.15200868621064
,,112.0,18.0,國立嘉義大學,D 日,B 學士,7527.0,3869.0,3658.0,959.0,962.0,943.0,852.0,903.0,921.0,934.0,843.0,22.0,21.0,0.0,0.0,0.0,0.0,108.0,59.0,20 嘉義市,1 一般,48.598379168327355
,,112.0,18.0,國立嘉義大學,P 進,B 學士,1691.0,1056.0,635.0,260.0,139.0,239.0,153.0,240.0,155.0,235.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,37.0,20 嘉義市,1 一般,37.55174452986398
,,112.0,19.0,國立高雄大學,D 日,D 博士,31.0,26.0,5.0,5.0,3.0,4.0,0.0,4.0,0.0,4.0,2.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,50 高雄市,1 一般,16.129032258064516
,,112.0,19.0,國立高雄大學,D 日,M 碩士,726.0,477.0,249.0,186.0,93.0,157.0,96.0,87.0,35.0,47.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50 高雄市,1 一般,34.29752066115703
,,112.0,19.0,國立高雄大學,N 職,M 碩士,548.0,335.0,213.0,98.0,78.0,97.0,50.0,65.0,47.0,31.0,18.0,26.0,10.0,18.0,10.0,0.0,0.0,0.0,0.0,50 高雄市,1 一般,38.86861313868613
,,112.0,19.0,國立高雄大學,D 日,B 學士,4718.0,2743.0,1975.0,687.0,494.0,637.0,462.0,642.0,462.0,622.0,474.0,16.0,15.0,0.0,0.0,0.0,0.0,139.0,68.0,50 高雄市,1 一般,41.86095803306486
,,112.0,19.0,國立高雄大學,N 修,C 二技,122.0,56.0,66.0,0.0,0.0,0.0,0.0,28.0,25.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,23.0,50 高雄市,2 技職,54.09836065573771
,,112.0,20.0,國立東華大學,D 日,D 博士,412.0,233.0,179.0,45.0,27.0,34.0,37.0,40.0,35.0,32.0,25.0,31.0,17.0,16.0,17.0,35.0,21.0,0.0,0.0,15 花蓮縣,1 一般,43.44660194174757
,,112.0,20.0,國立東華大學,D 日,M 碩士,1451.0,688.0,763.0,254.0,231.0,200.0,241.0,131.0,145.0,79.0,106.0,8.0,21.0,16.0,19.0,0.0,0.0,0.0,0.0,15 花蓮縣,1 一般,52.58442453480359
,,112.0,20.0,國立東華大學,N 職,M 碩士,512.0,186.0,326.0,51.0,86.0,50.0,97.0,33.0,58.0,30.0,41.0,10.0,24.0,12.0,20.0,0.0,0.0,0.0,0.0,15 花蓮縣,1 一般,63.671875
,,112.0,20.0,國立東華大學,D 日,B 學士,7975.0,3825.0,4150.0,950.0,986.0,870.0,958.0,892.0,992.0,831.0,970.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,244.0,15 花蓮縣,1 一般,52.03761755485894
,,112.0,21.0,國立暨南國際大學,D 日,D 博士,346.0,179.0,167.0,30.0,18.0,30.0,38.0,33.0,27.0,23.0,22.0,16.0,24.0,21.0,18.0,26.0,20.0,0.0,0.0,08 南投縣,1 一般,48.26589595375722
,,112.0,21.0,國立暨南國際大學,D 日,M 碩士,882.0,392.0,490.0,151.0,148.0,130.0,157.0,56.0,91.0,45.0,71.0,5.0,13.0,5.0,10.0,0.0,0.0,0.0,0.0,08 南投縣,1 一般,55.55555555555556
,,112.0,21.0,國立暨南國際大學,N 職,M 碩士,526.0,180.0,346.0,65.0,116.0,60.0,105.0,21.0,56.0,16.0,39.0,11.0,12.0,7.0,18.0,0.0,0.0,0.0,0.0,08 南投縣,1 一般,65.77946768060836
,,112.0,21.0,國立暨南國際大學,D 日,B 學士,4802.0,2337.0,2465.0,577.0,638.0,582.0,584.0,577.0,616.0,503.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,76.0,08 南投縣,1 一般,51.33277800916285
,,112.0,22.0,國立臺灣科技大學,D 日,D 博士,1084.0,782.0,302.0,188.0,78.0,177.0,66.0,147.0,61.0,99.0,42.0,75.0,23.0,47.0,14.0,49.0,18.0,0.0,0.0,30 臺北市,2 技職,27.85977859778598
,,112.0,22.0,國立臺灣科技大學,D 日,M 碩士,4134.0,2815.0,1319.0,1246.0,612.0,1223.0,529.0,264.0,137.0,82.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30 臺北市,2 技職,31.906144170295114
,,112.0,22.0,國立臺灣科技大學,N 職,M 碩士,861.0,538.0,323.0,217.0,134.0,211.0,128.0,60.0,40.0,47.0,20.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30 臺北市,2 技職,37.51451800232288
,,112.0,22.0,國立臺灣科技大學,D 日,B 四技,5545.0,3891.0,1654.0,941.0,416.0,968.0,388.0,918.0,402.0,921.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,54.0,30 臺北市,2 技職,29.828674481514877
,,112.0,22.0,國立臺灣科技大學,D 日,C 二技,48.0,4.0,44.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,30 臺北市,2 技職,91.66666666666666
,,112.0,23.0,國立雲林科技大學,D 日,D 博士,425.0,264.0,161.0,49.0,33.0,48.0,27.0,47.0,24.0,48.0,30.0,26.0,15.0,24.0,14.0,22.0,18.0,0.0,0.0,09 雲林縣,2 技職,37.88235294117647
,,112.0,23.0,國立雲林科技大學,D 日,M 碩士,2144.0,1362.0,782.0,601.0,315.0,522.0,305.0,188.0,121.0,51.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09 雲林縣,2 技職,36.473880597014926
,,112.0,23.0,國立雲林科技大學,N 職,M 碩士,800.0,461.0,339.0,155.0,132.0,167.0,139.0,74.0,34.0,42.0,21.0,23.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,09 雲林縣,2 技職,42.375
,,112.0,23.0,國立雲林科技大學,D 日,B 四技,6531.0,4042.0,2489.0,1057.0,653.0,937.0,611.0,960.0,566.0,943.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,91.0,09 雲林縣,2 技職,38.110549686112385
,,112.0,23.0,國立雲林科技大學,N 修,B 四技,248.0,119.0,129.0,35.0,24.0,24.0,33.0,37.0,34.0,21.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,09 雲林縣,2 技職,52.016129032258064
,,112.0,23.0,國立雲林科技大學,D 日,C 二技,190.0,84.0,106.0,0.0,0.0,0.0,0.0,37.0,48.0,39.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,09 雲林縣,2 技職,55.78947368421052
,,112.0,24.0,國立屏東科技大學,D 日,D 博士,245.0,161.0,84.0,33.0,13.0,26.0,13.0,27.0,22.0,22.0,11.0,16.0,12.0,15.0,4.0,22.0,9.0,0.0,0.0,13 屏東縣,2 技職,34.285714285714285
,,112.0,24.0,國立屏東科技大學,D 日,M 碩士,1130.0,645.0,485.0,272.0,205.0,238.0,178.0,89.0,73.0,38.0,25.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,13 屏東縣,2 技職,42.92035398230089
,,112.0,24.0,國立屏東科技大學,N 職,M 碩士,243.0,148.0,95.0,64.0,35.0,55.0,43.0,15.0,9.0,7.0,3.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,13 屏東縣,2 技職,39.09465020576132
,,112.0,24.0,國立屏東科技大學,D 日,B 四技,7562.0,4184.0,3378.0,1024.0,805.0,989.0,792.0,978.0,797.0,928.0,824.0,22.0,46.0,0.0,0.0,0.0,0.0,243.0,114.0,13 屏東縣,2 技職,44.670722031208676
,,112.0,24.0,國立屏東科技大學,N 修,B 四技,1214.0,823.0,391.0,199.0,76.0,163.0,73.0,203.0,110.0,198.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,29.0,13 屏東縣,2 技職,32.20757825370676
,,112.0,25.0,國立臺北科技大學,D 日,D 博士,754.0,558.0,196.0,87.0,29.0,100.0,42.0,100.0,38.0,72.0,30.0,60.0,18.0,56.0,13.0,83.0,26.0,0.0,0.0,30 臺北市,2 技職,25.9946949602122
,,112.0,25.0,國立臺北科技大學,D 日,M 碩士,3558.0,2535.0,1023.0,1060.0,402.0,1081.0,447.0,287.0,118.0,107.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30 臺北市,2 技職,28.752107925801013
,,112.0,25.0,國立臺北科技大學,N 職,M 碩士,1604.0,1110.0,494.0,339.0,172.0,397.0,183.0,182.0,75.0,122.0,38.0,34.0,15.0,34.0,11.0,2.0,0.0,0.0,0.0,30 臺北市,2 技職,30.798004987531176
,,112.0,25.0,國立臺北科技大學,D 日,B 四技,6371.0,4444.0,1927.0,1079.0,499.0,1035.0,485.0,1077.0,438.0,1072.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,89.0,30 臺北市,2 技職,30.246429132004394
,,112.0,25.0,國立臺北科技大學,N 修,B 四技,1197.0,984.0,213.0,161.0,38.0,191.0,31.0,241.0,60.0,337.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,14.0,30 臺北市,2 技職,17.794486215538846
,,112.0,25.0,國立臺北科技大學,D 日,C 二技,22.0,13.0,9.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,30 臺北市,2 技職,40.909090909090914
,,112.0,25.0,國立臺北科技大學,D 日,5 五專,153.0,126.0,27.0,26.0,6.0,28.0,6.0,22.0,3.0,26.0,4.0,21.0,7.0,0.0,0.0,0.0,0.0,3.0,1.0,30 臺北市,2 技職,17.647058823529413
,,112.0,28.0,國立臺北藝術大學,D 日,D 博士,118.0,46.0,72.0,7.0,16.0,8.0,5.0,9.0,8.0,7.0,8.0,10.0,17.0,3.0,11.0,2.0,7.0,0.0,0.0,30 臺北市,1 一般,61.016949152542374
,,112.0,28.0,國立臺北藝術大學,D 日,M 碩士,1022.0,378.0,644.0,107.0,168.0,105.0,188.0,89.0,162.0,77.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30 臺北市,1 一般,63.013698630136986
,,112.0,28.0,國立臺北藝術大學,N 職,M 碩士,193.0,64.0,129.0,17.0,40.0,19.0,31.0,12.0,25.0,8.0,18.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,30 臺北市,1 一般,66.83937823834198
,,112.0,28.0,國立臺北藝術大學,D 日,B 學士,1797.0,661.0,1136.0,152.0,258.0,143.0,249.0,135.0,255.0,137.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,132.0,30 臺北市,1 一般,63.21647189760712
,,112.0,28.0,國立臺北藝術大學,D 日,5 七年,83.0,39.0,44.0,14.0,15.0,12.0,14.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30 臺北市,1 一般,53.01204819277109
,,112.0,29.0,國立臺灣藝術大學,D 日,D 博士,158.0,82.0,76.0,15.0,12.0,22.0,12.0,18.0,13.0,7.0,13.0,8.0,13.0,7.0,9.0,5.0,4.0,0.0,0.0,01 新北市,1 一般,48.10126582278481
,,112.0,29.0,國立臺灣藝術大學,D 日,M 碩士,792.0,281.0,511.0,82.0,161.0,75.0,135.0,67.0,137.0,57.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01 新北市,1 一般,64.52020202020202
